#name?		A suffix used to form the superlative of adjectives and adverbs; as, smoothest; earl(y)iest.
#name?		A noun suffix with a diminutive force; as in baronet, pocket, facet, floweret, latchet.
#name?		A suffix signifying bearing, producing, yielding; as, auriferous, yielding gold; chyliferous, producing chyle.
#name?	"pl. "	of Flagstaff
#name?	"pl. "	of Flagstaff
#name?	a.	A suffix signifying full of, abounding with; as, boastful, harmful, woeful.
#name?		A suffix signifying to make, to form into, etc.; as, acetify, amplify, dandify, Frenchify, etc.
#name?		A suffix used in scientific words in the sense of producing, generating: as, amphigen, amidogen, halogen.
#name?		A suffix meaning produced, generated; as, exogen.
#name?		A suffix signifying producing, yielding; as, alkaligenous; endogenous.
#name?		A suffix signifying bearing, producing; as, calcigerous; dentigerous.
#name?	"pl. "	of Gownman
#name?		A suffix indicating something drawn or written, a drawing, writing; -- as, monogram, telegram, chronogram.
#name?		A suffix denoting the art of writing or describing; also, the writing or description itself; a treatise; as, calligraphy, biography, geography.
#name?		A final syllable signifying a ruler, as in landgrave, margrave. See Margrave.
#name?	"pl. "	of Handcraftsman
#name?	"pl. "	of Handi-craftsman
#name?	suffix.	A variant of -hood.
#name?	"pl. "	of Henchman
#name?	"pl. "	of Herdsman
#name?	"pl. "	of Hierotheca
#name?	"pl. "	of High-churchman
#name?		A termination denoting state, condition, quality, character, totality, as in manhood, childhood, knighthood, brotherhood. Sometimes it is written, chiefly in obsolete words, in the form -head.
#name?	"pl. "	of Hypodactylum
#name?		See -able.
#name?		A suffix signifying, in general, relating to, or characteristic of; as, historic, hygienic, telegraphic, etc.
#name?		A suffix, denoting that the element indicated enters into certain compounds with its highest valence, or with a valence relatively higher than in compounds where the name of the element ends in -ous; as, ferric, sulphuric. It is also used in the general sense of pertaining to; as, hydric, sodic, calcic.
#name?		A suffix used in forming the names of certain sciences, systems, etc., as acoustics, mathematics, dynamics, statistics, politics, athletics.
#name?		A suffix used to denote: (a) The nonmetallic, or negative, element or radical in a binary compound; as, oxide, sulphide, chloride. (b) A compound which is an anhydride; as, glycolide, phthalide. (c) Any one of a series of derivatives; as, indogenide, glucoside, etc.
#name?	"pl. "	of Impropriatrix
#name?	"pl. "	of Impropriatrix
#name?		A suffix. See the Note under -ine.
#name?	"pl. "	of Inadvertence
#name?	"pl. "	of Inadvertency
#name?	"pl. "	of Incompatibility
#name?		A suffix, indicating that those substances of whose names it is a part are basic, and alkaloidal in their nature.
#name?		A suffix, used to indicate hydrocarbons of the second degree of unsaturation; i. e., members of the acetyline series; as, hexine, heptine, etc.
#name?		A suffix used to from present participles; as, singing, playing.
#name?		A suffix used to form nouns from verbs, and signifying the act of; the result of the act; as, riding, dying, feeling. It has also a secondary collective force; as, shipping, clothing.
#name?		A suffix formerly used to form diminutives; as, lording, farthing.
#name?	"pl. "	of Interoperculum
#name?		A noun suffix denoting act, process, result of an act or a process, thing acted upon, state, or condition; as, revolution, the act or process of revolving; construction, the act or process of constructing; a thing constructed; dominion, territory ruled over; subjection, state of being subject; dejection; abstraction.
#name?		See -ize.
#name?		A suffix used to from adjectives from nouns and from adjectives. It denotes relation, resemblance, similarity, and sometimes has a diminutive force; as, selfish, boyish, brutish; whitish, somewhat white.
#name?		A verb ending, originally appearing in certain verbs of French origin; as, abolish, cherish, finish, furnish, garnish, impoverish.
#name?		A suffix indicating an act, a process, the result of an act or a process, a state; also, a characteristic (as a theory, doctrine, idiom, etc.); as, baptism, galvanism, organism, hypnotism, socialism, sensualism, Anglicism.
#name?		A noun suffix denoting an agent, or doer, one who practices, a believer in; as, theorist, one who theorizes; socialist, one who holds to socialism; sensualist, one given to sensuality.
#name?		A suffix denoting one of a party, a sympathizer with or adherent of, and the like, and frequently used in ridicule; as, a Millerite; a Benthamite.
#name?		A suffix used in naming minerals; as, chlorite, from its characteristic green color; barite, from its heaviness; graphite, from its use in writing.
#name?		A suffix used to denote the salts formed from those acids whose names end in -ous; as, sulphite, from sulphurous; nitrite, from nitrous acid, etc.
#name?		A suffix used in medical terms to denote an inflammatory disease of; as, arthritis; bronchitis, phrenitis.
#name?		An adjective suffix signifying relating or belonging to, of the nature of, tending to; as affirmative, active, conclusive, corrective, diminutive.
#name?		A verb suffix signifying to make, to do, to practice; as apologize, baptize, theorize, tyrannize.
#name?	"pl. "	of Lectionary
#name?		A privative adjective suffix, denoting without, destitute of, not having; as witless, childless, fatherless.
#name?		A noun suffix having a diminutive force; as in streamlet, wavelet, armlet.
#name?	"pl. "	of Lethargy
#name?	"pl. "	of Light-horseman
#name?	"pl. "	of Lightman
#name?	"pl. "	of Limitary
#name?		A noun suffix, commonly having a diminutive or a depreciatory force; as in duckling, gosling, hireling, fosterling, firstling, underling.
#name?		An adverbial suffix; as, darkling, flatling.
#name?	"pl. "	of Lingula
#name?		Alt. of -lite
#name?		Combining forms fr. Gr. li`qos a stone; -- used chiefly in naming minerals and rocks.
#name?		A combining form denoting a discourse, treatise, doctrine, theory, science; as, theology, geology, biology, mineralogy.
#name?	"pl. "	of Low-churchman
#name?	a.	A suffix forming adjectives and adverbs, and denoting likeness or resemblance.
#name?	"pl. "	of Magistrality
#name?		A combining form denoting divination; as, aleuromancy, chiromancy, necromancy, etc.
#name?	"pl. "	of Manufactory
#name?	"pl. "	of Martyrology
#name?	"pl. "	of Masticatory
#name?	"pl. "	of Mausoleum
#name?		A suffix denoting that which does a thing; an act or process; the result of an act or process; state or condition; as, aliment, that which nourishes, ornament, increment; fragment, piece broken, segment; abridgment, act of abridging, imprisonment, movement, adjournment; amazement, state of being amazed, astonishment.
#name?		A combining form meaning part, portion; as, blastomere, epimere.
#name?	n.	The point of intersection of a vertical line through the center of gravity of the fluid displaced by a floating body which is tipped through a small angle from its position of equilibrium, and the inclined line which was vertical through the center of gravity of the body when in equilibrium.
#name?		A suffix denoting that by which anything is measured; as, barometer, chronometer, dynamometer.
#name?		A suffix denoting the art, process, or science, of measuring; as, acidmetry, chlorometry, chronometry.
#name?		A suffix added to the names of certain numerals or to the numerals themselves, to indicate the number of leaves made by folding a sheet of paper; as, sixteenmo or 16mo; eighteenmo or 18mo. It is taken from the Latin forms similarly used; as, duodecimo, sextodecimo, etc. A small circle, placed after the number and near its top, is often used for -mo; as, 16¡, 18¡, etc.
#name?	"pl. "	of Monopodium
#name?		A combining form denoting form, shape; as, isomorphous.
#name?		A suffix used to form abstract nouns expressive of quality or state; as, goodness, greatness.
#name?	imp. & p. p.	of Nol-pros
#name?	p. pr. & vb. n.	of Nol-pros
#name?		A suffix used to form diminutives; as, bullock, hillock.
#name?		A suffix or combining form meaning like, resembling, in the form of; as in anthropoid, asteroid, spheroid.
#name?		A suffix denoting that the substance in the name of which it appears belongs to the series of alcohols or hydroxyl derivatives, as carbinol, glycerol, etc.
#name?		A suffix used in medical terms to denote a morbid condition of some part, usually some kind of tumor; as in fibroma, glaucoma.
#name?		A suffix indicating that the substance, in the name of which it appears, is a ketone; as, acetone.
#name?		A termination indicating that the hydrocarbon to the name of which it is affixed belongs to the fourth series of hydrocarbons, or the third series of unsaturated hydrocarbonsl as, nonone.
#name?		A noun suffix denoting an act; a state or quality; as in error, fervor, pallor, candor, etc.
#name?		A noun suffix denoting an agent or doer; as in auditor, one who hears; donor, one who gives; obligor, elevator. It is correlative to -ee. In general -or is appended to words of Latin, and -er to those of English, origin. See -er.
#name?	"pl. "	of Orangeman
#name?		An adjective suffix meaning of or pertaining to, serving for; as in auditory, pertaining to or serving for hearing; prohibitory, amendatory, etc.
#name?		A noun suffix denoting that which pertains to, or serves for; as in ambulatory, that which serves for walking; consistory, factory, etc.
#name?		A suffix denoting full of, containing, having the qualities of, like; as in verbose, full of words; pilose, hairy; globose, like a globe.
#name?		A suffix indicating that the substance to the name of which it is affixed is a member of the carbohydrate group; as in cellulose, sucrose, dextrose, etc.
#name?	"pl. "	of Ossuary
#name?	"pl. "	of Ostensory
#name?	"pl. "	of Ostensory
#name?	"pl. "	of Ostiary
#name?		See -or.
#name?		An adjective suffix meaning full of, abounding in, having, possessing the qualities of, like; as in gracious, abounding in grace; arduous, full of ardor; bulbous, having bulbs, bulblike; riotous, poisonous, piteous, joyous, etc.
#name?		A suffix denoting that the element indicated by the name bearing it, has a valence lower than that denoted by the termination -ic; as, nitrous, sulphurous, etc., as contrasted with nitric, sulphuric, etc.
#name?	"pl. "	of Pathopoela
#name?	"pl. "	of Phalanstery
#name?	"pl. "	of Plainsman
#name?	"pl. "	of Planaria
#name?		A combining form signifying developing, forming, growing; as, heteroplastic, monoplastic, polyplastic.
#name?		A combining form denoting the act or process of forming, development, growth; as, autoplasty, perineoplasty.
#name?	"pl. "	of Pleurosteon
#name?	"pl. "	of Ploughman
#name?	"pl. "	of Plumula
#name?	"pl. "	of Pocketknife
#name?		A combining form or suffix from Gr. poy`s, podo`s, foot; as, decapod, an animal having ten feet; phyllopod, an animal having leaflike feet; myriapod, hexapod.
#name?		A New Latin plural combining form or suffix from Gr. /, /, foot; as, hexapoda, myriapoda. See -pod.
#name?	"pl. "	of Pointsman
#name?	"pl. "	of Profundity
#name?	"pl. "	of Protonotary
#name?	"pl. "	of Pseudostella
#name?	"pl. "	of Quadratrix
#name?	"pl. "	of Quadratrix
#name?	"pl. "	of Rationality
#name?	"pl. "	of Reformatory
#name?	"pl. "	of Refrigeratory
#name?	"pl. "	of Reliquary
#name?	"pl. "	of Responsibility
#name?	"pl. "	of Responsory
#name?	"pl. "	of Ribbonman
#name?		A suffix signifying dominion, jurisdiction; as, bishopric, the district over which a bishop exercises authority.
#name?	"pl. "	of Robertsman
#name?		The suffix used to form the plural of most words; as in roads, elfs, sides, accounts.
#name?		The suffix used to form the third person singular indicative of English verbs; as in falls, tells, sends.
#name?		An adverbial suffix; as in towards, needs, always, -- originally the genitive, possesive, ending. See -'s.
#name?	"pl. "	of Sacramentary
#name?	"pl. "	of Sacrarium
#name?		A combining form usually signifying an instrument for viewing (with the eye) or observing (in any way); as in microscope, telescope, altoscope, anemoscope.
#name?	"pl. "	of Seigniory
#name?	"pl. "	of Separatrix
#name?	"pl. "	of Separatrix
#name?	n.	A suffix denoting state, office, dignity, profession, or art; as in lordship, friendship, chancellorship, stewardship, horsemanship.
#name?	"pl. "	of Signalman
#name?	"pl. "	of Signatory
#name?	"pl. "	of Similarity
#name?	"pl. "	of Smithery
#name?		A combining form or suffix from Gr. sw^ma (gen. sw`matos) the body; as in merosome, a body segment; cephalosome, etc.
#name?	a.	An adjective suffix having primarily the sense of like or same, and indicating a considerable degree of the thing or quality denoted in the first part of the compound; as in mettlesome, full of mettle or spirit; gladsome, full of gladness; winsome, blithesome, etc.
#name?	"pl. "	of Stationary
#name?		A suffix denoting the agent (originally a woman), especially a person who does something with skill or as an occupation; as in spinster (originally, a woman who spins), songster, baxter (= bakester), youngster.
#name?	"pl. "	of Stillatory
#name?	a.	See Stratographic.
#name?	"pl. "	of Subvariety
#name?	"pl. "	of Superintendency
#name?	"pl. "	of Theophany
#name?		of Thunderstrike
#name?	"pl. "	of Trigonometry
#name?	"pl. "	of Tripeman
#name?	n.	A combining form signifying impressed form; stamp; print; type; typical form; representative; as in stereotype phototype, ferrotype, monotype.
#name?		A suffix with the same meaning as -ide. See -ide.
#name?	"pl. "	of Vigesimo-quarto
#name?	v. i.	Alt. of -wards
#name?	v. i.	Suffixes denoting course or direction to; motion or tendency toward; as in backward, or backwards; toward, or towards, etc.
#name?		See -ward.
#name?		A suffix formed from way by the addition of the adverbial -s (see -wards). It is often used interchangeably with wise; as, endways or endwise; noways or nowise, etc.
#name?		A suffix used as a characteristic termination of chemical radicals; as in ethyl, carbonyl, hydroxyl, etc.
#name?	"pl. "	of Zoosporangium
'em		An obsolete or colloquial contraction of the old form hem, them.
'gainst	prep.	A contraction of Against.
'mongst	prep.	See Amongst.
'neath	prep. & adv.	An abbreviation of Beneath.
's		A contraction for is or (colloquially) for has.
'sblood	interj.	An abbreviation of God's blood; -- used as an oath.
'sdeath	interj.	An exclamation expressive of impatience or anger.
'snails	interj.	God's nails, or His nails, that is, the nails with which the Savior was fastened to the cross; -- an ancient form of oath, corresponding to 'Od's bodikins (dim. of body, i.e., God's dear body).
'swounds	interj.	An exclamation contracted from God's wounds; -- used as an oath.
't is		A common contraction of it is.
't was		A contraction of it was.
'twixt		An abbreviation of Betwixt, used in poetry, or in colloquial language.
'twixt-brain	n.	The thalamen/cephalon.
\d8gregarin\91	n. pl.	An order of Protozoa, allied to the Rhizopoda, and parasitic in other animals, as in the earthworm, lobster, etc. When adult, they have a small, wormlike body inclosing a nucleus, but without external organs; in one of the young stages, they are amoebiform; -- called also Gregarinida, and Gregarinaria.
\d8gregarinida		Gregarinae.
